# t delta
80851.500000 0.000912
81190.500000 0.002223
81529.500000 0.002067
81868.500000 -0.000932
82207.500000 -0.002046
82546.500000 0.000839
82885.500000 0.002665
83224.500000 0.001188
83563.500000 -0.000435
83902.500000 -0.000106
84241.500000 -0.001329
84580.500000 -0.003457
84919.500000 -0.003398
85258.500000 -0.001569
85597.500000 -0.001320
85936.500000 0.001546
86275.500000 0.000312
86614.500000 0.000537
86953.500000 -0.000560
87292.500000 -0.000251
87631.500000 0.001426
87970.500000 0.000680
88309.500000 -0.002647
88648.500000 -0.000602
88987.500000 -0.002667
89326.500000 0.000816
89665.500000 0.000491
90004.500000 0.001533
90343.500000 0.000781
90682.500000 -0.000157
91021.500000 -0.001183
91360.500000 -0.000747
91699.500000 0.000036
92038.500000 -0.001004
92377.500000 -0.004432
92716.500000 -0.001827
93055.500000 0.000469
93394.500000 0.000779
93733.500000 -0.002979
94072.500000 -0.002901
94411.500000 -0.003288
94750.500000 -0.001055
95089.500000 -0.004636
95428.500000 -0.000588
95767.500000 -0.000535
96106.500000 0.000796
96445.500000 0.003611
96784.500000 0.000886
97123.500000 0.001512
97462.500000 0.000003
97801.500000 -0.000790
98140.500000 0.001566
98479.500000 0.002252
98818.500000 0.004122
99157.500000 -0.002775
99496.500000 -0.001329
99835.500000 -0.000896
100174.500000 0.001770
100513.500000 0.001764
100852.500000 0.000738
101191.500000 0.002945
101530.500000 0.000239
101869.500000 0.003296
102208.500000 0.001407
102547.500000 0.001092
102886.500000 0.002142
103225.500000 0.001200
103564.500000 0.002295
103903.500000 0.000929
104242.500000 0.001421
104581.500000 0.003238
104920.500000 0.004407
105259.500000 0.004231
105598.500000 -0.002615
105937.500000 0.000979
106276.500000 0.000896
106615.500000 -0.002033
106954.500000 0.000386
107293.500000 -0.000721
107632.500000 0.004092
107971.500000 0.004030
108310.500000 0.000635
108649.500000 0.001046
108988.500000 0.002425
109327.500000 0.004093
109666.500000 0.003626
110005.500000 0.003400
110344.500000 0.003273
110683.500000 0.003416
111022.500000 -0.000521
111361.500000 -0.002010
111700.500000 0.000299
112039.500000 0.001349
112378.500000 0.002897
112717.500000 -0.000020
113056.500000 -0.000489
113395.500000 -0.002073
113734.500000 0.000625
114073.500000 -0.000765
114412.500000 0.000033
114751.500000 0.000242
115090.500000 0.001963
115429.500000 0.000532
115768.500000 -0.003968
116107.500000 0.000765
116446.500000 0.002030
116785.500000 0.000577
117124.500000 -0.000914
117463.500000 -0.001894
117802.500000 0.001151
118141.500000 0.001355
118480.500000 -0.000568
118819.500000 0.000919
119158.500000 -0.000496
119497.500000 0.002088
119836.500000 0.000204
120175.500000 -0.000464
120514.500000 -0.000159
120853.500000 -0.001309
121192.500000 0.000845
121531.500000 0.001756
121870.500000 0.000628
122209.500000 0.001616
122548.500000 0.000739
122887.500000 0.001938
123226.500000 0.003635
123565.500000 0.003812
123904.500000 0.003256
124243.500000 0.001343
124582.500000 0.000002
124921.500000 -0.003894
125260.500000 0.001172
125599.500000 0.001072
125938.500000 0.000540
126277.500000 -0.000921
126616.500000 0.002181
126955.500000 -0.001101
127294.500000 -0.000039
127633.500000 0.000330
127972.500000 0.002347
128311.500000 0.004135
128650.500000 0.004654
128989.500000 0.003758
129328.500000 0.001889
129667.500000 0.003049
130006.500000 0.000279
130345.500000 0.001759
130684.500000 0.002456
131023.500000 0.002998
131362.500000 0.004753
131701.500000 0.002897
132040.500000 0.002479
132379.500000 0.000123
132718.500000 0.001479
133057.500000 0.003454
133396.500000 0.002748
133735.500000 0.003174
134074.500000 0.002220
134413.500000 0.001567
134752.500000 0.001791
135091.500000 -0.002283
135430.500000 0.001235
135769.500000 0.000727
136108.500000 0.002760
136447.500000 -0.002198
136786.500000 -0.001692
137125.500000 -0.003114
137464.500000 0.000742
137803.500000 -0.001594
138142.500000 -0.000782
138481.500000 0.000921
138820.500000 -0.003134
139159.500000 0.001441
139498.500000 0.000875
139837.500000 0.001240
140176.500000 0.003465
140515.500000 -0.000309
140854.500000 -0.000352
141193.500000 -0.002881
141532.500000 -0.000782
141871.500000 0.000316
142210.500000 -0.002655
142549.500000 -0.002887
142888.500000 -0.000660
143227.500000 0.003182
143566.500000 0.000172
143905.500000 0.000082
144244.500000 -0.002458
144583.500000 -0.001949
144922.500000 0.002244
145261.500000 0.003111
145600.500000 0.000761
145939.500000 0.000961
146278.500000 -0.001154
146617.500000 -0.001997
146956.500000 -0.000709
147295.500000 -0.002653
147634.500000 0.000012
147973.500000 -0.001243
148312.500000 -0.004897
148651.500000 -0.000947
148990.500000 -0.001223
149329.500000 -0.001556
149668.500000 0.003666
150007.500000 0.001599
150346.500000 0.000825
150685.500000 0.001308
151024.500000 -0.000120
151363.500000 -0.001965
151702.500000 0.001331
152041.500000 0.000290
152380.500000 -0.000674
152719.500000 -0.001192
153058.500000 -0.002705
153397.500000 0.000354
153736.500000 0.001411
154075.500000 0.000216
154414.500000 0.005658
154753.500000 0.000659
155092.500000 -0.000635
155431.500000 -0.001157
155770.500000 -0.002133
156109.500000 0.002052
156448.500000 0.002066
156787.500000 0.000488
157126.500000 0.003694
157465.500000 0.001748
157804.500000 0.000372
158143.500000 0.001551
158482.500000 0.002064
158821.500000 0.002316
159160.500000 0.002387
159499.500000 0.001193
159838.500000 0.000559
160177.500000 -0.001319
160516.500000 0.001136
160855.500000 0.000407
161194.500000 -0.000715
161533.500000 0.000631
161872.500000 0.000900
162211.500000 0.004687
162550.500000 0.002802
162889.500000 0.003913
163228.500000 -0.000052
163567.500000 -0.001051
163906.500000 0.001259
164245.500000 -0.000668
164584.500000 0.000304
164923.500000 -0.000520
165262.500000 -0.001171
165601.500000 0.000173
165940.500000 -0.001055
166279.500000 0.000593
166618.500000 -0.002401
166957.500000 -0.001681
167296.500000 -0.004613
167635.500000 -0.001322
167974.500000 -0.002515
168313.500000 -0.002975
168652.500000 -0.001460
168991.500000 -0.002010
169330.500000 -0.000355
169669.500000 0.002708
